,review,rating,bus_id,avg_rating,bus_add,bus_city,lat,lon
226,"Joe is the best bartender around, I go for him. Their happy hour is ok but needs some new things on the menu. They also have some healthier choices on their menu unlike many restaurant chains. The Ahi Tuna is excellent.Their specialty mixed …",4,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
227,We’re from out of state and recently visited this location. Anthony (I believe is the manager) went above and beyond to make our experience wonderful. His costumer service is unmatched- he even helped clean up the food my little one dropped …,5,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
228,We are a regular at Houlihan's since 2003. Multiple locations starting with Secaucus and Weehawkin. However recently I have noticed that the kitchen service in Holmdel is horrible. For example last night we got our drinks a few minutes …,3,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
229,"Food was excellent, all at table enjoyed their meal.
Drinks were expensive, but seems that's normal.
Seating, in our case were bench seats which are low and a bit difficult to get …",4,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
230,Good food and the staff was very good. Meatloaf is amazing!!! French dip is also good. Ahi tuna was amazing as well. Definitely recommend this place to eat. I'll be back for sure!!!,5,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
231,Giving 5 stars across the board but it really was all because of the fantastic server we had. It was a busy weeknight and Brittany was above and beyond even with my 3 year old. Would definitely go again.,5,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
232,"Always enjoy their food and their mangers are helpful and accommodate all your requests.
Great service!",5,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
233,"Was happy to have Houlihan's again. It's been a while between the pandemic and the one in Eatontown closing. Not giving our lastest visit 5 stars as the service wasn't great. Our server admitted to being really ""green"" and much like other …",4,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
234,"I love this place. Great food, Great drinks, and Great service. The bartender Joey Bats is awesome. The Kid is probably 120 lbs soaking wet but he makes one mean margarita that will knock your socks off! I’ve been coming here for over 20 …",5,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
235,"Food was very nice, the service was great! #Shoutout Jared Pflug! Will absolutely be going again soon",5,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
236,"A little above standard TGIF fare. Some of the was salty, but the fajitas were generally good.  Prices are reasonable and the restaurant and restroom were clean .",3,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
237,"Ask for Justin, fabulous service.....TY,  Justin we left our debit card there last night.",5,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
238,"One of my favorite food options locally. If you're looking for a solid choice of shareable appetizer, the Nachos are your best bet. I've yet to have a bad experience with the food here, and the same goes for the wait staff. When there is a line, it's usually out the door, but it moves fast enough that it's worth the wait.",5,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
239,"I had one of the best experiences I’ve ever had and Joey was an OUTSTANDING server. If you come here I totally recommend you ask for Joey as your server. He has a great sense of humor, very attentive, and he put a smile on all our faces …",5,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
240,The food was very tasty and the server was very professional and friendly.,5,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
241,I have not been at this location in a long time. They constantly send emails for 10% off and you also get a free coupon for your birthday and I thought I would try it out. A few days before my birthday. Horrible customer service by the …,2,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
242,I can't wait until I come back again. The server was so helpful and patient even when we were having a hard time with the menu. Mango margarita is a must. The price fix menu is the bomb. I highly recommend getting the salted caramel butter cake for dessert. So so yummy.,5,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
243,I spent $17.99 and I think the scallops are small not even worth $5 and the rice they could have piled that on at least to fill you up since  rice is inexpensive. What a joke this is like a $10 appetizer won't be going back there. I am very very dissatisfied with this portion and they call it an Entree SMH,2,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
244,"We decided to use a gift certificate we had.  As  an app member I got a free entree for my birthday.  The St. George's scallops has consistently  been a favorite.  Seared perfectly, on top of creamy asparagus risotto with arugula, I get it everytime I go.  I was not disappointed.",5,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
245,"We waited to get a table like 30 min. Or more i think 🤔, food for everyone didn't come at the same time , staff was very friendly and helpful, moderate prices . …",4,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
246,"If I could put zero stars I would, today's service was the worst and I've come here a couple of times already but I will not coming back to this location. First we were sat down and asked for drinks I asked for a simple 2 cokes and one …",1,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
247,Houlihan's is always an awesome experience. It's been my favorite place to eat at for years because the food is consistently delicious. The Ultimate Nachos are a perfect size to share for my family of 5 and are delicious. Their …,5,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
248,"Good Service,  good food !!!!
One of the better chains.",4,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
249,Me and my gf loved coming here to start our weekend. After a long day today we wanted to enjoy a late dinner. We were sat in a section away from everyone. For about 10 minutes not one server. No drink order no nothing. Servers and the manager was looking around and no not one person was attentive. Disappointed we left hungry.,1,Houlihan's,4.2,2136 NJ-35, Holmdel,40.412303,-74.1508439
250,"OMG, what an amazing and delicious menu they have! The guacamole was so sweet and tangy and loved the opportunity to eat that with Plantain chips. I have 9 food allergies I tend to avoid eating but was able to eat here with no problems. Everything was so delicious that it brought me back to my childhood when I could eat all the yummy Spanish food. Thank you for being awesome! 🙏🥰🔥 OHH and we all loved the Classic pink car out front!!",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
251,"Rumba Cubana is an exceptional Cuban cuisine restaurant that truly brings the vibrant flavors and culture of Cuba to the table. From the moment you walk in, you’re greeted with a warm and inviting atmosphere that sets the tone for a great …",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
252,It is one of the best restaurants I have visited. Food is delicious and all the staff is very kind. I would definitely visit this place again.,5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
253,Food was really good service was great I will definitely be returning,4,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
254,We came on a Friday night with no reservation and were seated immediately. The servers were attentive and we received our food with barely any wait - even though there was a wedding reception going on. All of the food was delicious and …,5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
255,"My boyfriend took me on a date here for the first time and our waiter was nice and friendly. The drinks were good, the food was good and the atmosphere was overall nice. I wasn't a fan of the chicken breast entree, however, the appetizer of …",4,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
256,"Great option for Hispanic food. They have an affordable lunch menu as well as affordable prices overall throughout the menu. Service is good too. There is on site free parking. The appearance of the restroom can be improved, though. The bill came down to $25 pp including starters, main and coffee.",4,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
257,"Great food, very friendly staff with very good service. First time at this location and it did not disappoint.",4,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
258,"Outstanding, Authentic food with fantastic, attentive service",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
259,Great food and great drinks.  Even the rum and coke had premium rum from Cuba.  The bottled water was from Spain.  It was so good I tried buying it but it was not available to purchase.   Great attention to detail.   Servers are awesome. 👌 …,5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
260,"I dined with my family here and it was absolutely amazing. Let me add, my mom is extremely allergic to garlic which is always impossible to accommodate in a Spanish restaurant! However the manager, Roberto was absolutely incredible. Our …",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
261,"Amazing food, amazing service, we loved it!!!!!! Not one thing from all that we ordered was bad wow!",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
262,"We selected this location because the other one on JFK  has a stairs at the entrance, but I had heard that they have good food too. Anyhoo, we weren't disappointed at this location because the service and food was great! We both got a fish …",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
263,"Loved the food the service and the way they gave me all the attention.
My co workers loved it so we will be going back for more.",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
264,"The food, considering it has stable and long-lasting mainstay in the neighborhood, was not up to par on what I would consider very good. The steak sandwich was bland, the presentation was so-so, and the coffee was adequate. The service was good, but the the hostess was not in a conversational mood.",4,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
265,My first time eating at a Cuban Restaurant. It was excellent. I had the chance to dine in yesterday and enjoy a great meal and a great drink. I started off with a mango Margarita which was made perfectly and tasted great. I also tried the …,5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
266,"Great food! Excellent Customer Service.

First visit and the food was absolutely delicious from the appetizers, entrees …",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
267,"I visited 06/28 with my daughter for lunch and we both enjoyed our meal. The quality of the food was excellent, tasty and served hot. We met the manager Edis on the way out and told her how great was our experience, will definitely be back soon.",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
268,"The place has a lot of outdoor seating. Their service is very nice, looks like all the precautions are followed. Shrimp & Fish was nice. Chicken was good. Garlic Shrimp was the best along with rice & beans. The overall flavor profile can be improved, had better Cuban food.",4,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
269,Overall amazing place that offers a lot of value in terms of deliciousness and cultural aspect. I would recommend avoid busy popular time if possible. Came as a party of 5 for sit down Friday Night and waited around 30 minutes around …,5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
270,DELICIOUS!!! I was in the area & asked a friend for a recommendation to go! This was the spot & I could not have been happier. The whole car ride home my mouth was watering from the great smells. The skirt steak was cooked to perfection. …,5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
271,I love coming here. Service is impeccable.,5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
272,I have been to this location many times but this is my first review. I ordered my meal of the Enchilado de Camarones online and it was about $16. When I arrived I parking in their smaller lot. I walked in and gave the lady my name and my …,4,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
273,"First time here. Place was nice food and drinks were good.

She ordered the Cuban sandwich which was a nice size portion. …",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
274,"Such a cute place!  All staff was amazing. Great authentic Cuban food. Great drinks and nice atmosphere. Oh, and they will take your picture and you can purchase one if you would like. …",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
275,Everything was well cooked and freshly made. 10/10 recommended. They also have a parking lot which was a plus. Service was on point.,5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
276,"If you love Spanish food, especially Cuban food, then this is the place for you and your family. My one big gripe is the seating is too close to each other. I don't like having to hear private conversations of other diners. Either expand …",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
277,"Amazing place! Amazing food! And staff that doesn’t respect women.

The restaurant is clean and the deco takes you to a Cuban corner in Havana. It’s …",3,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
278,I have mixed feelings about this place. I have eaten here a few times and all of my entres have not been that great. The chicharrón hasn't been consistently good. One thing that I would likely have as an entre if we go again is the tostones with flank steak appetizer. The rice and beans are good but I've had better.,4,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
279,"Very balanced good food, service and atmosphere. Prices, very reasonable! A very well managed restaurant. We had a great lunch!",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
280,"Great for what it is. If you're the neighborhood and are looking for a sport for a quick bite, not too fancy, just straight up good Hispanic food, then this is the spot. The 3 star rating is because the drinks at the bar were definitely hit or miss for me.",3,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
281,"Whenever I hanging out with the fellas, we like to order the beef, pork and cheese empanadas to go.  The place is always crowded so I hope to partake in the sit down experience very soon.  Give this place a try if you are ever in North …",4,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
282,"Excellent experience, food, cars, atmosphere. The main entrance has steps. Did not see a wheelchair accessible entrance. Valet parking",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
283,"Arroz moro to die for. The best Moro around that’s for sure. Tostones cooked to perfection. “Meat and vegetable” soup was phenomenal. 3 entrees, a soup, an app, and 1 beer came out to $85. You cannot beat that!",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
284,Great authentic Cuban food with great prices and portions. The atmosphere is very contemporary and there is a bar as well. Great for the family or if you want to get a drink with friends.,5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
285,"if you know me, you know i love ceviche and this isn’t my first time coming here. will always be a customer. the ceviche is fairly cheap too and is amazing.",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
286,Good food at good prices l try to go there all the time.,5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
287,Delicious chicken mofongo with plaintains at perfect medley of chewy and soft. The guacamole with the small pineapple pieces is yummy as well. So impressed that they keep prices that are reminiscent of pre-Covid. Plates always to attractive presentation. Service always friendly.,5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
288,"Great lunch menu and service: rice and beans, salad and tostones, boliche, chancho and chicken were yummy!",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
289,"Excellent prices for meals - Great value!
Service is wonderful, and the portions are well-sized.
Food is very tasty, too.
Beautiful ambiance.",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
290,"Exceptional dining experience! Outstanding service, exquisite presentation. The Churrasco was pure perfection, and the desert was delicious. Christian the manager gave me a warm welcome. The waiter Agustin was very patient and Priofesional. I will definitely be back! ⭐️⭐️⭐️⭐️⭐️ for this Amazing Restaurant.",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
291,"Maybe I went at the wrong time of day but the “hot” food could have been warmer, the “cold” food could have been cooler, and the drinks were just okay.  Wasn’t bad so I am not opposed to trying again",3,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
292,"Cool environment and very good service. We had red sangria, mojito and 2 drinks made of coconut rum and blue curaçao, they were delicious.
We shared a Mariscada in white wine sauce, the flavor was amazing but the plate only had half lobster tale, and the mussels were really tiny :(",4,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
293,"Amazing food. I had the Trio de Empanadas and Picadillo a Caballo. Will be back. *Updated 2/15/24* They no longer offer Picadello a Caballo. I had the Arroz Chino Cubano, which I really liked.",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
294,"Easy to park, the food was fresh hot and delicious, and I really enjoyed the flan for dessert. A place I would brave rt 3 traffic for again!!",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
295,"I really like the way they decorate the restaurant. If you are cuban definitely you'll feel identify with this place. The food was delicious, I mean is Cuban food, what can be wrong with it? The proportions are big as expected and one more detail, they have a valet parking just next to the restaurant, pretty convenient.",4,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
296,"I hate being FORCED to valet my car even with an empty lot, after already parking. Besides that, the food is good, the service is fantastic, and the cost is very reasonable.",4,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
297,"I thought the food was ok, nothing I would want to go to dinner for. I would prefer this more of a lunch, brunch, or just a quick bite on the run.  The seasoning on the chicken and beef tasted the same since the dominating flavor was …",3,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
298,"We enjoyed a delicious meal, excellent service, worth the one hour drive to North Bergen. We will definitely come back and try some different dishes.",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
299,"This place never disappoints. If you are looking for authentic Cuban food in a warm and friendly environment with excellent service look no further than Rumba Cubana off Tonelle Ave in North Bergen, NJ. I recommend the fried yuca and pork …",5,Rumba Cubana,4.5,1807 45th St, North Bergen,40.7783059,-74.0355059
300,"The food here is so good for it's value. The portions are big enough for a family style but it did take a while for the food to come out. Other than the wait time, everything at Rumba is amazing. The staff are all so friendly and accommodating and willing to help!",4,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
301,This restaurant is amazing. The food is so good. It’s so great for the value. Portions are big enough. My family and I enjoy this place so much. Service is great. Definitely we will come back. The best restaurant in New Jersey 💕 …,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
302,"Delicious dinner with family tonight. The food, drinks and desserts were fantastic. The staff is courteous, attentive and friendly. The bartenders were outstanding. The drinks were delicious and the prices are reasonable. I highly recommend …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
303,"Hearty Cuban food and drinks with a loud, festive atmosphere. I love trying different things on the menu. The mofongo with pork skin had great texture and was really good. The ropa vieja which is the beef stew was incredibly tasty. Good …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
304,"Thank you Juan for taking very good care of our group! We were there SaturdayJune 30th in the afternoon. All of us had good comments about the food, restaurant, and fantastic service you give to the public! Keep up the great work!",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
305,We reserved our table for a party of 10. Perfect table. Our waiter was attentive and kept up with our request. I must order Mango Margarita again in a near future. We started with phenomenal appetizers & our main entrées were amazing. Outside seating was a plus.,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
306,The food at Rumba Cubana is always fresh and tastes amazing! You get big portion sizes for a great price. The bar service can be a little slow sometimes when it gets super busy but not too long for a serious complaint.,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
307,"Sadly, some of the food at Rumba Cubana in Jersey City was subpar, of inferior quality as far as texture and flavor. …",4,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
308,Had a great time here with friends. The atmosphere is good for small groups and is so kid friendly. The service was amazing and the food was good overall.,4,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
309,Never been a fan of this chain but decided to stop by at this one today and I’m so glad I did! The staff was phenomenal and so helpful with me coming with a special needs kid in a stroller and the food was off the charts good! I’ll definitely be back at this location again 😋 …,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
310,"Nice place with good service and food. Similar concept of the other Rumba Cubana restaurants, but with a twist touch of modern decoration ambience. Good quality food. Service was great and though it was full capacity when we arrived, they accommodated us in less time than was told at first.",4,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
311,This place is never a disappointment. We ordered from the weekly lunch specials due to limited time and it was delicious. We ordered pernil with yuca fritas and natural juice no milk. I loved it. The pernil was very well seasoned and the …,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
312,"Great food, excellent service, and affordable prices. We enjoyed a steak and tostones appetizer, garlic shrimp entree, a pork dish, and sides of beans, rice, and fried sweet plantains. We left fully satisfied with our choices and definitely plan to come back!",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
313,We recently dined at Rumba Cubana and had a delightful experience. The Cuban cuisine was delicious and they had several vegetarian options. The waiter named Alfredo gave superb service with a smile. Highly recommended this place.,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
314,"We got delicious takeout from here. Incredible ceviche and plantain chips. The Mofongo was good, but I should’ve got one with more sauce because it can be a little dry with just the chicharon in there. We also got the pork fritters which …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
315,Absolutely the best food I have ever in a long time there is nothing I would change. The service was impeccable super friendly and on top of their game. Angelica was our server and she was so incredibly nice. Thank you for such a great experience and delicious food. ⭐⭐⭐⭐⭐,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
316,Went on a nice summer day that gave the atmosphere a very Miami vibe without the Miami price tag. Very nice inside and out. Played great music (salsa). Waitstaff was friendly and attentive. Nice place for the family or when a date night.,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
317,"I've been to several of Rumba Cubana locations throughout NJ. I think I love them all.  This one is no different. The service, atmosphere, food and drink quality is consistent with this brand. …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
318,"We had a blast on my husband’s birthday! Great service, amazing atmosphere, and a really good food!",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
319,I have now had lunch or dinner 4-5 times at in the last year. The food is excellent! Great portions and reasonably priced.,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
320,It’s my favorite Cuban restaurant. They have the most delicious mojitos and the top one are the churros ❤️.  The food is awesome and delicious.  I’m happy when I eat there,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
321,"It's a very nice restaurant, great customer service and great Cuban authentic plates. The only issue is that the restaurant doesn't accept separate checks for big parties in one table, but we managed to handle it with the manager's help. One of the few Cuban restaurants in NJ where you can find traditional Cuban cuisine🇨🇺🇨🇺. …",4,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
322,"Came here for the first time tonight and loved it. Great place for a date or hanging out with friends. The service is super quick - we were in and out in an hour but didn’t feel rushed either. We got the veggie mofongo, corn fritters, …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
323,Absolutely loved our visit to Rumba Cubana. This family-friendly Cuban restaurant is a gem in the Jersey City dining scene and is located next to Hamilton Park. …,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
324,Awesome staff! They have valet service and the ambience takes you to Spain. True spaniard experience. Food is delicious. Do try their paella,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
325,"We have been going here for years now, and  it is always great.  The food and service are top-notch.  The atmosphere is also fun and friendly. One of the most important things that my wife and I see is how the owner has treated the …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
326,"Second time here in one month.  Really enjoyed the drinks (cocktails and wines) and the food.  The portions are much too large, which is a shame, as I would like to try more things.  The ""little bit of everything"" is a great way to sample …",4,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
327,"Great service, delicious sparkling sangria, and super fair prices! Our server was so attentive and nice and our drinks were great. I was pleasantly surprised by how much of the menu was under $20 — and the portions were nice, too. The …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
328,"Good service, good portions, good drinks - all offered at reasonable prices.

Venue is large but it does get busy. We sat at the bar while waiting for our …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
329,"The best food place I have visited, service and has a very, very good customer service. I have no complaints. We ordered and the 10 mins of all the food arrived. I’ll give you 100",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
330,We liked coming here for lunch. Its space had high ceilings and service was friendly. …,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
331,Where do I begin?! The staff is attentive and friendly. Beautiful setting and the music is nice. The food is delicious with emphasis on delicious and they bring it to your table quickly. It was a great culinary experience! I definitely …,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
332,This was my first visit to any Cuban restaurant. Maybe I wasn’t that impressed. Of all the things we tried I really liked the salmon tropical. It was decently cooked and the sauce was simply great. I had ordered Chicharrón de Pollo and it …,3,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
333,Great food. Pork is great and so is the Mofongo. Service is good. Pleasant folks. I like the place. Ample parking around as well. I am a repeat customer,4,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
334,"Wonderful and affordable culinary experience in the heart of Jersey City. The service staff does not leave anything to chance. The locale is impeccable, the food is prepared with the distinct Cuban seasoning and the ambience brings the person to the Caribbean. A must go whether you are solo, on a date, or with a group of friends.",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
335,"Wow! I haven't really ever had Cuban food before, so I didn't know what to expect when a friend suggested we eat at Rumba Cubana one evening earlier this week. I was immensely impressed with each dish that arrived at the table.  The service …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
336,"Although we had to wait an extra half-hour due to a staff meeting, it was well worth the wait. The staff was well dressed, great guayabera. The place was decorated as if we were in Cuba, nice job. We were seated immediately and greeted …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
337,"Stopped in for a quick lunch no reservation needed. We were sat immediately.

FOOD: The empanadas were very good, best one we had was the chicken, but the …",3,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
338,"Outstanding food, service and atmosphere. Very affordable and generous portions. I wish this restaurant was close to my home.",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
339,"The food here was decent. We were 8 of us so we did most of the tapas, my favourite one was the fish ceviche and the garlic shrimp. We ordered a bunch of drinks- the favourite of the table was the pina colada. We had a birthday on the …",4,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
340,"The food was outstanding, the cafecito at the end was perfect. I don't even have instagram, but I had to take a picture of my plate becauseit was pretty AND delicious. …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
341,"We called first to see if we had to make reservations, was more of a first come first serve. Was a bit of a wait when we arrived. They do temperature checks as with many places. …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
342,"Best place we dined in while we were in town. Staff was welcoming and friendly.

Everything we ordered was delicious!! We ordered the chicken and beef empanadas, …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
343,"Chris was our waiter and had the best attitude and customer service. The food was amazing. We were there with a group of 4 and we all ordered something different. Red snapper, rib eye, paella, vaca frita, plantains .. Everything was …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
344,"Thank you very much to David, our waiter. Not only did he give us a delicious dinner recommendation but was very nice and attentive. Excellent service overall.",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
345,"Great food! Jean Paul, our server was friendly, and his recommendations were great. Thanks to the manager, Peter, for his warm welcoming.",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
346,Excellent service and excellent food! Our server was friendly and super nice. We went for dinner on a Friday evening. It was packed but the service was still great. We ordered a bunch of apps.and entree. All of them were really delicious!,5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
347,"Good food, good music and great people.",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
348,"Originally founded in 2009, Rumba Cubana is an authentic Cuban restaurant with multiple locations across New Jersey including Jersey City. …",5,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
